Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets,Uptime
Feb-23,60403,60403,"Perth & Kinross Council, ChargePlace Scotland",Perth and Kinross,PH16 5AL,Any,ChargePlace Scotland,44,621.65,0,100.00%
Feb-23,60405,60405,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,IV27 4RR,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60412,60412,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,EH51 9QB,Any,ChargePlace Scotland,77,1800.75,2,100.00%
Feb-23,60416,60416,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY5 9PE,Any,ChargePlace Scotland,3,58.65,0,100.00%
Feb-23,60417,60417,"ChargePlace Scotland, Falkirk Council, Falkirk Council 7kw Dual Outlet",Falkirk,FK2 0AA,Any,ChargePlace Scotland,47,1234.02,0,100.00%
Feb-23,60418,60418,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 2RN,Any,ChargePlace Scotland,10,204.32,0,100.00%
Feb-23,60422,60422,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,DD6 8HY,Any,ChargePlace Scotland,68,2297.73,0,100.00%
Feb-23,60429,60429,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH32 9QW,Any,ChargePlace Scotland,18,253.49,0,100.00%
Feb-23,60442,60442,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW",City of Edinburgh,EH11 3BQ,Any,ChargePlace Scotland,70,842,0,100.00%
Feb-23,60466,60466,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff, Lotus Electrical",Dumfries and Galloway,DG13 0JN,Any,ChargePlace Scotland,7,141.05,0,100.00%
Feb-23,60467,60467,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff, Lotus Electrical",Dumfries and Galloway,DG13 0JN,Any,ChargePlace Scotland,15,396.64,0,100.00%
Feb-23,60468,60468,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff, Lotus Electrical",Dumfries and Galloway,DG13 0JN,Any,ChargePlace Scotland,23,465.64,0,100.00%
Feb-23,60470,60470,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB52 6JD,Any,ChargePlace Scotland,85,1804.16,0,100.00%
Feb-23,60473,60473,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8LE,Any,ChargePlace Scotland,13,283.86,0,100.00%
Feb-23,60474,60474,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH35 5LN,Any,ChargePlace Scotland,20,610.3,0,100.00%
Feb-23,60475,60475,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH32 9QS,Any,ChargePlace Scotland,40,675.64,0,100.00%
Feb-23,60479,60479,"ChargePlace Scotland, West Lothian Council",West Lothian,EH48 3RJ,Any,ChargePlace Scotland,55,988.72,0,100.00%
Feb-23,60490,60490,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,22,370.66,0,100.00%
Feb-23,60491,60491,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,22,539.64,0,100.00%
Feb-23,60492,60492,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,21,364.83,1,100.00%
Feb-23,60494,60494,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,9,186.64,0,100.00%
Feb-23,60495,60495,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,15,372.49,0,100.00%
Feb-23,60496,60496,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,58,1374.29,0,100.00%
Feb-23,60497,60497,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,37,789.81,0,100.00%
Feb-23,60503,60503,"ChargePlace Scotland, West Lothian Council",West Lothian,EH49 7EQ,Any,ChargePlace Scotland,101,1290.28,1,100.00%
Feb-23,60504,60504,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH39 4QS,Any,ChargePlace Scotland,50,956.12,0,100.00%
Feb-23,60505,60505,"ChargePlace Scotland, East Lothian Council",East Lothian,EH39 4QS,Any,ChargePlace Scotland,38,878.4,1,100.00%
Feb-23,60509,60509,"ChargePlace Scotland, Scottish Water",Perth and Kinross,PH1 5AX,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60511,60511,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,1,34.25,0,100.00%
Feb-23,60513,60513,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60516,60516,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,1,14.48,0,100.00%
Feb-23,60518,60518,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60520,60520,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60522,60522,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60524,60524,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,1,2.02,0,100.00%
Feb-23,60526,60526,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60527,60527,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 4UU,Any,ChargePlace Scotland,1,28.23,0,100.00%
Feb-23,60529,60529,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3BW,Any,ChargePlace Scotland,9,158.47,0,100.00%
Feb-23,60530,60530,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3BW,Any,ChargePlace Scotland,23,510.93,0,100.00%
Feb-23,60531,60531,"ChargePlace Scotland, Stirling Council",Stirling,FK8  2QL,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60532,60532,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2QL,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60533,60533,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2QL,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60534,60534,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2QL,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60538,60538,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2QL,Any,ChargePlace Scotland,1,74.72,1,100.00%
Feb-23,60560,60560,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,21,401.94,0,100.00%
Feb-23,60561,60561,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,9,293.84,1,100.00%
Feb-23,60562,60562,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,29,690.99,0,100.00%
Feb-23,60563,60563,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,6,209.04,0,100.00%
Feb-23,60564,60564,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,13,351.47,0,100.00%
Feb-23,60565,60565,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,2,10.1,0,100.00%
Feb-23,60566,60566,Renfrewshire Council,Renfrewshire,PA3 1NS,Any,ChargePlace Scotland,43,318.57,2,100.00%
Feb-23,60568,60568,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 1NS,Any,ChargePlace Scotland,43,841.85,0,100.00%
Feb-23,60571,60571,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 8DX,Any,ChargePlace Scotland,62,1501.39,2,100.00%
Feb-23,60572,60572,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA4 9DE,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60573,60573,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA4 9DE,Any,ChargePlace Scotland,57,896.84,0,100.00%
Feb-23,60580,60580,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB45 2NX,Any,ChargePlace Scotland,15,101.74,0,100.00%
Feb-23,60581,60581,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,13,114.14,0,100.00%
Feb-23,60582,60582,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,8,90.57,1,100.00%
Feb-23,60584,60584,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,4,39.54,0,100.00%
Feb-23,60585,60585,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,2,48.52,0,100.00%
Feb-23,60586,60586,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,7,148.34,0,100.00%
Feb-23,60587,60587,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,21,285.14,0,100.00%
Feb-23,60588,60588,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,3,35.23,1,100.00%
Feb-23,60589,60589,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,9,125.64,0,100.00%
Feb-23,60590,60590,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60613,60613,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3PJ,Any,ChargePlace Scotland,64,1781.01,0,100.00%
Feb-23,60616,60616,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK3 8BZ,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60624,60624,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK7 5HT,Any,ChargePlace Scotland,7,77.71,0,100.00%
Feb-23,60626,60626,"ChargePlace Scotland, Falkirk Council, Falkirk Council 7kw Dual Outlet",Falkirk,FK7 5HT,Any,ChargePlace Scotland,1,10.31,0,100.00%
Feb-23,60627,60627,"ChargePlace Scotland, Falkirk Council, Falkirk Council 7kw Dual Outlet",Falkirk,FK7 5HT,Any,ChargePlace Scotland,17,331.25,0,100.00%
Feb-23,60628,60628,"ChargePlace Scotland, Falkirk Council, Falkirk Council 7kw Dual Outlet",Falkirk,FK7 5HT,Any,ChargePlace Scotland,2,10.03,0,100.00%
Feb-23,60635,60635,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,58,1256.96,1,100.00%
Feb-23,60636,60636,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,27,306.79,0,100.00%
Feb-23,60637,60637,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,20,363.73,0,100.00%
Feb-23,60638,60638,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,15,247.61,0,100.00%
Feb-23,60639,60639,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,29,620.26,0,100.00%
Feb-23,60640,60640,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,22,510.09,0,100.00%
Feb-23,60641,60641,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,18,463.56,0,100.00%
Feb-23,60642,60642,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,10,253.34,0,100.00%
Feb-23,60643,60643,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,0,0,1,100.00%
Feb-23,60644,60644,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,8,173.46,0,100.00%
Feb-23,60645,60645,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EP,Any,ChargePlace Scotland,142,2612.15,0,100.00%
Feb-23,60646,60646,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EP,Any,ChargePlace Scotland,79,1652.87,1,100.00%
Feb-23,60647,60647,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EP,Any,ChargePlace Scotland,120,2165.6,0,100.00%
Feb-23,60649,60649,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY14 7DP,Any,ChargePlace Scotland,43,1259.06,1,100.00%
Feb-23,60650,60650,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY15 5QN,Any,ChargePlace Scotland,43,1308.12,2,100.00%
Feb-23,60651,60651,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY12 9QF,Any,ChargePlace Scotland,40,1141.63,0,100.00%
Feb-23,60652,60652,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY11 9HE,Any,ChargePlace Scotland,94,2539.94,1,100.00%
Feb-23,60653,60653,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY1 2TH,Any,ChargePlace Scotland,60,1360.28,1,100.00%
Feb-23,60654,60654,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY8 6JH,Any,ChargePlace Scotland,47,1302.03,1,100.00%
Feb-23,60655,60655,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,DD1 3JB,Any,ChargePlace Scotland,33,672.42,0,100.00%
Feb-23,60656,60656,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH14 9RP,Any,ChargePlace Scotland,44,1184.41,1,100.00%
Feb-23,60659,60659,Perth & Kinross (Private),Perth and Kinross,PH1 5AZ,Any,ChargePlace Scotland,6,28.87,0,100.00%
Feb-23,60662,60662,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD3 8AR,Any,ChargePlace Scotland,13,247.75,0,100.00%
Feb-23,60663,60663,"ChargePlace Scotland, Falkirk Council, Falkirk Council 7kw Dual Outlet",Falkirk,FK1 1YX,Any,ChargePlace Scotland,31,462.14,0,100.00%
Feb-23,60664,60664,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK1 1YX,Any,ChargePlace Scotland,14,279.83,1,100.00%
Feb-23,60665,60665,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1AB,Any,ChargePlace Scotland,160,4004.15,0,100.00%
Feb-23,60666,60666,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK14 7JN,Any,ChargePlace Scotland,165,4967.02,0,100.00%
Feb-23,60669,60669,"ChargePlace Scotland, Taste Perthshire",Perth and Kinross,PH1 4EB,Any,ChargePlace Scotland,3,16.83,0,100.00%
Feb-23,60670,60670,"ChargePlace Scotland, Taste Perthshire",Perth and Kinross,PH1 4EB,Any,ChargePlace Scotland,9,62.6,0,100.00%
Feb-23,60671,60671,"ChargePlace Scotland, Kingdom Housing Association",Fife,KY11 1EL,Any,ChargePlace Scotland,22,569.73,1,100.00%
Feb-23,60673,60673,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY12 8JJ,Any,ChargePlace Scotland,53,1227.32,0,100.00%
Feb-23,60680,60680,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 9RD,Any,ChargePlace Scotland,4,43.09,0,100.00%
Feb-23,60681,60681,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 8RN,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60683,60683,"ChargePlace Scotland, Stirling Council",Stirling,FK7 8HA,Any,ChargePlace Scotland,100,2502.59,0,100.00%
Feb-23,60693,60693,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 9BX,Any,ChargePlace Scotland,22,205.71,0,100.00%
Feb-23,60696,60696,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BL,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,60722,60722,"ChargePlace Scotland, Scottish Borders, Scottish Borders AC Tariff",Scottish Borders,TD5 7AT,Any,ChargePlace Scotland,53,798.06,0,100.00%
Feb-23,60723,60723,"Angus Council, ChargePlace Scotland",Angus,DD8 4EB,Any,ChargePlace Scotland,32,998.32,0,100.00%
Feb-23,60732,60732,"ChargePlace Scotland, East Ayrshire Council, Giovanna Fionda",East Ayrshire,ML4 2DB,Any,ChargePlace Scotland,14,385.6,0,100.00%
Feb-23,60735,60735,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA12 8FA,Any,ChargePlace Scotland,47,518.88,0,100.00%
Feb-23,60747,60747,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA27 8LU,Any,ChargePlace Scotland,7,126.71,0,100.00%
Feb-23,60748,60748,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA27 8LU,Any,ChargePlace Scotland,8,43.43,0,100.00%
Feb-23,60778,60778,"Aberdeen City Council, Aberdeen City Council 22kW Tariff, ChargePlace Scotland",Aberdeen City,AB13 0DX,Any,ChargePlace Scotland,38,1051.26,2,100.00%
Feb-23,60781,60781,"Aberdeenshire Council, Aberdeenshire Council 22kW Tariff, ChargePlace Scotland",Aberdeenshire,AB43 9HX,Any,ChargePlace Scotland,29,345.39,0,100.00%
Feb-23,60786,60786,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 5BZ,Any,ChargePlace Scotland,80,1969.75,0,100.00%
Feb-23,60791,60791,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G21 2JB,Any,ChargePlace Scotland,79,1843.55,0,100.00%
Feb-23,60793,60793,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA26 9SY,Any,ChargePlace Scotland,34,841.21,1,100.00%
Feb-23,60795,60795,"ChargePlace Scotland, Wheatley Group",Glasgow City,G1 1HL,Any,ChargePlace Scotland,15,189.69,0,100.00%
Feb-23,60801,60801,"ChargePlace Scotland, Diageo Scotland Ltd",Highland,IV6 7UJ,Any,ChargePlace Scotland,19,614.11,0,100.00%
Feb-23,60802,60802,"ChargePlace Scotland, Argyll & Bute Council, Argyll & Bute Council 22kW Tariff",Argyll and Bute,G84 8SQ,Any,ChargePlace Scotland,62,647.96,0,100.00%
Feb-23,60814,60814,Shetland Council,Shetland Islands,,Any,ChargePlace Scotland,16,348.65,1,100.00%
Feb-23,FC16342,60841,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,87,1089.58,0,100.00%
Feb-23,FC16340,60842,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,119,1218.7,0,100.00%
Feb-23,FC16278,60843,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,52,774.17,0,100.00%
Feb-23,FC16660,60846,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,73,224.79,1,100.00%
Feb-23,FC16343,60847,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,88,1196.65,2,100.00%
Feb-23,FC16344,60848,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,76,870.13,0,100.00%
Feb-23,FC16552,60849,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,67,1159.74,0,100.00%
Feb-23,FC16553,60850,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,67,1064.95,0,100.00%
Feb-23,FC16555,60851,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,58,694.58,0,100.00%
Feb-23,FC16554,60852,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,65,920.47,1,100.00%
Feb-23,FC16662,60857,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,88,1389.66,1,100.00%
Feb-23,FC16663,60858,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,100,1417.17,1,100.00%
Feb-23,FC16659,60859,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,101,979.38,0,100.00%
Feb-23,FC16661,60860,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,66,938.77,2,100.00%
Feb-23,FC15902,60861,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,0,0,3,100.00%
Feb-23,FC15900,60862,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,32,375.16,2,100.00%
